Latitude (decimal degrees):	1.357
Longitude (decimal degrees):	103.820
Elevation (m):	53
Radiation database:	PVGIS-ERA5


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231004:1130,0.0,0.0,0.0,0.0,28.62,2.76,0.0
20231004:1230,0.0,0.0,0.0,0.0,28.66,3.1,0.0
20231004:1330,0.0,0.0,0.0,0.0,28.67,3.1,0.0
20231004:1430,0.0,0.0,0.0,0.0,28.67,3.38,0.0
20231004:1530,0.0,0.0,0.0,0.0,28.63,3.79,0.0
20231004:1630,0.0,0.0,0.0,0.0,28.56,3.93,0.0
20231004:1730,0.0,0.0,0.0,0.0,28.51,4.07,0.0
20231004:1830,0.0,0.0,0.0,0.0,28.42,3.38,0.0
20231004:1930,0.0,0.0,0.0,0.0,28.29,2.76,0.0
20231004:2030,0.0,0.0,0.0,0.0,28.13,2.69,0.0
20231004:2130,0.0,0.0,0.0,0.0,28.02,2.69,0.0
20231004:2230,0.0,0.0,0.0,-5.77,28.18,3.03,0.0
20231004:2330,60.8,40.25,0.0,9.18,28.13,3.79,0.0
20231005:0030,247.45,85.2,0.0,24.18,28.22,3.79,0.0
20231005:0130,456.25,111.95,0.0,39.08,28.41,4.14,0.0
20231005:0230,638.1,130.65,0.0,53.92,28.55,4.34,0.0
20231005:0330,749.7,151.7,0.0,68.55,28.65,4.41,0.0
20231005:0430,843.6,135.6,0.0,81.79,28.63,4.14,0.0
20231005:0530,785.45,152.05,0.0,78.86,28.66,3.86,0.0
20231005:0630,753.4,125.85,0.0,64.9,28.67,3.31,0.0
20231005:0730,577.2,122.05,0.0,50.19,28.72,3.24,0.0
20231005:0830,319.8,131.2,0.0,35.33,28.59,3.86,0.0
20231005:0930,167.2,86.8,0.0,20.42,28.67,4.28,0.0
20231005:1030,29.5,18.62,0.0,5.48,29.32,4.83,0.0
20231005:1130,0.0,0.0,0.0,0.0,29.24,5.66,0.0
20231005:1230,0.0,0.0,0.0,0.0,29.22,4.97,0.0
20231005:1330,0.0,0.0,0.0,0.0,29.17,3.93,0.0
20231005:1430,0.0,0.0,0.0,0.0,29.09,3.38,0.0
20231005:1530,0.0,0.0,0.0,0.0,28.97,2.48,0.0
20231005:1630,0.0,0.0,0.0,0.0,28.85,2.21,0.0
20231005:1730,0.0,0.0,0.0,0.0,28.61,1.93,0.0
20231005:1830,0.0,0.0,0.0,0.0,28.34,2.07,0.0
20231005:1930,0.0,0.0,0.0,0.0,28.16,1.72,0.0
20231005:2030,0.0,0.0,0.0,0.0,28.05,1.03,0.0
20231005:2130,0.0,0.0,0.0,0.0,27.99,0.55,0.0
20231005:2230,0.0,0.0,0.0,-5.7,27.99,0.55,0.0
20231005:2330,49.4,41.45,0.0,9.25,27.96,2.0,0.0
20231006:0030,171.3,118.45,0.0,24.23,27.95,2.07,0.0
20231006:0130,423.8,122.35,0.0,39.12,28.02,2.97,0.0
20231006:0230,585.7,157.25,0.0,53.93,28.06,3.45,0.0
20231006:0330,668.95,178.6,0.0,68.51,27.95,3.72,0.0
20231006:0430,572.7,244.85,0.0,81.55,27.95,3.79,0.0
20231006:0530,574.3,180.2,0.0,78.59,27.9,3.79,0.0
20231006:0630,706.9,153.9,0.0,64.74,27.98,3.66,0.0
20231006:0730,558.95,134.6,0.0,50.06,28.23,3.38,0.0
20231006:0830,394.85,104.0,0.0,35.22,28.52,2.97,0.0
20231006:0930,206.75,69.9,0.0,20.32,28.59,3.31,0.0
20231006:1030,30.3,17.51,0.0,5.39,29.6,5.17,0.0
20231006:1130,0.0,0.0,0.0,0.0,29.6,6.14,0.0
20231006:1230,0.0,0.0,0.0,0.0,29.52,6.0,0.0
20231006:1330,0.0,0.0,0.0,0.0,29.41,5.66,0.0
20231006:1430,0.0,0.0,0.0,0.0,29.09,5.03,0.0
20231006:1530,0.0,0.0,0.0,0.0,28.97,4.28,0.0
20231006:1630,0.0,0.0,0.0,0.0,28.91,3.31,0.0
20231006:1730,0.0,0.0,0.0,0.0,28.84,2.76,0.0
20231006:1830,0.0,0.0,0.0,0.0,28.6,2.21,0.0
20231006:1930,0.0,0.0,0.0,0.0,28.31,2.14,0.0
20231006:2030,0.0,0.0,0.0,0.0,28.17,1.79,0.0
20231006:2130,0.0,0.0,0.0,0.0,27.99,0.83,0.0
20231006:2230,0.0,0.0,0.0,-5.63,28.41,3.24,0.0
20231006:2330,52.3,40.95,0.0,9.3,28.33,4.34,0.0
20231007:0030,239.9,83.65,0.0,24.27,28.3,2.69,0.0
20231007:0130,369.8,129.3,0.0,39.15,28.08,2.07,0.0
20231007:0230,551.9,145.7,0.0,53.94,28.04,2.55,0.0
20231007:0330,660.05,143.25,0.0,68.47,28.2,3.24,0.0
20231007:0430,691.65,158.45,0.0,81.3,28.12,3.38,0.0
20231007:0530,695.6,196.55,0.0,78.31,27.93,3.38,0.0
20231007:0630,730.45,132.8,0.0,64.57,28.1,3.59,0.0
20231007:0730,624.9,109.05,0.0,49.94,28.26,3.72,0.0
20231007:0830,422.85,93.65,0.0,35.11,28.41,4.28,0.0
20231007:0930,198.25,69.3,0.0,20.23,28.58,4.69,0.0
20231007:1030,33.6,15.76,0.0,5.31,29.42,4.62,0.0
20231007:1130,0.0,0.0,0.0,0.0,29.47,5.24,0.0
20231007:1230,0.0,0.0,0.0,0.0,29.47,4.62,0.0
20231007:1330,0.0,0.0,0.0,0.0,29.39,4.0,0.0
20231007:1430,0.0,0.0,0.0,0.0,29.29,3.86,0.0
20231007:1530,0.0,0.0,0.0,0.0,29.13,3.72,0.0
20231007:1630,0.0,0.0,0.0,0.0,28.93,3.66,0.0
20231007:1730,0.0,0.0,0.0,0.0,28.68,3.38,0.0
20231007:1830,0.0,0.0,0.0,0.0,28.47,3.24,0.0
20231007:1930,0.0,0.0,0.0,0.0,28.29,3.03,0.0
20231007:2030,0.0,0.0,0.0,0.0,28.19,2.76,0.0
20231007:2130,0.0,0.0,0.0,0.0,28.06,2.55,0.0
20231007:2230,0.0,0.0,0.0,-5.57,28.42,2.14,0.0
20231007:2330,56.85,44.45,0.0,9.36,28.44,2.34,0.0
20231008:0030,240.8,88.8,0.0,24.31,28.48,2.97,0.0
20231008:0130,461.2,109.2,0.0,39.17,28.57,3.59,0.0
20231008:0230,604.75,149.0,0.0,53.94,28.66,3.66,0.0
20231008:0330,781.65,114.75,0.0,68.41,28.79,3.66,0.0
20231008:0430,819.55,128.2,0.0,81.04,28.92,4.07,0.0
20231008:0530,777.25,150.3,0.0,78.03,28.98,3.86,0.0
20231008:0630,713.4,152.65,0.0,64.41,29.03,3.79,0.0
20231008:0730,526.75,123.1,0.0,49.81,29.09,4.07,0.0
20231008:0830,294.05,133.3,0.0,35.01,29.1,4.62,0.0
20231008:0930,181.55,69.0,0.0,20.13,29.01,5.31,0.0
20231008:1030,32.55,16.08,0.0,5.23,29.11,4.48,0.0
20231008:1130,0.0,0.0,0.0,0.0,29.05,4.34,0.0
20231008:1230,0.0,0.0,0.0,0.0,28.98,4.21,0.0
20231008:1330,0.0,0.0,0.0,0.0,28.99,4.41,0.0
20231008:1430,0.0,0.0,0.0,0.0,28.95,4.55,0.0
20231008:1530,0.0,0.0,0.0,0.0,28.91,4.21,0.0
20231008:1630,0.0,0.0,0.0,0.0,28.78,3.86,0.0
20231008:1730,0.0,0.0,0.0,0.0,28.58,3.79,0.0
20231008:1830,0.0,0.0,0.0,0.0,28.36,3.1,0.0
20231008:1930,0.0,0.0,0.0,0.0,28.2,2.55,0.0
20231008:2030,0.0,0.0,0.0,0.0,27.99,2.14,0.0
20231008:2130,0.0,0.0,0.0,0.0,27.95,1.79,0.0
20231008:2230,0.0,0.0,0.0,-5.5,26.79,1.79,0.0
20231008:2330,34.5,43.6,0.0,9.41,26.56,2.07,0.0
20231009:0030,97.6,123.65,0.0,24.35,26.71,1.86,0.0
20231009:0130,336.85,155.5,0.0,39.19,27.0,1.72,0.0
20231009:0230,555.0,140.9,0.0,53.93,27.3,1.45,0.0
20231009:0330,628.85,181.55,0.0,68.35,27.63,1.45,0.0
20231009:0430,691.25,214.75,0.0,80.77,27.99,1.45,0.0
20231009:0530,724.65,174.45,0.0,77.75,28.33,1.59,0.0
20231009:0630,674.2,153.45,0.0,64.24,28.46,2.62,0.0
20231009:0730,587.45,114.55,0.0,49.68,28.65,2.48,0.0
20231009:0830,396.25,92.75,0.0,34.9,28.37,0.83,0.0
20231009:0930,170.35,71.95,0.0,20.04,27.3,1.03,0.0
20231009:1030,26.4,16.45,0.0,5.15,28.69,1.86,0.0
20231009:1130,0.0,0.0,0.0,0.0,28.78,3.1,0.0
20231009:1230,0.0,0.0,0.0,0.0,28.75,2.97,0.0
20231009:1330,0.0,0.0,0.0,0.0,28.38,2.62,0.0
20231009:1430,0.0,0.0,0.0,0.0,28.15,2.21,0.0
20231009:1530,0.0,0.0,0.0,0.0,27.77,2.07,0.0
20231009:1630,0.0,0.0,0.0,0.0,26.76,1.86,0.0
20231009:1730,0.0,0.0,0.0,0.0,26.6,1.86,0.0
20231009:1830,0.0,0.0,0.0,0.0,26.89,1.93,0.0
20231009:1930,0.0,0.0,0.0,0.0,26.99,1.72,0.0
20231009:2030,0.0,0.0,0.0,0.0,26.89,2.07,0.0
20231009:2130,0.0,0.0,0.0,0.0,26.7,1.93,0.0
20231009:2230,0.0,0.0,0.0,-5.44,26.36,3.17,0.0
20231009:2330,37.4,44.5,0.0,9.47,26.6,1.93,0.0
20231010:0030,224.3,92.65,0.0,24.39,26.9,2.69,0.0
20231010:0130,392.35,126.05,0.0,39.21,27.17,3.24,0.0
20231010:0230,619.55,125.4,0.0,53.92,27.45,1.86,0.0
20231010:0330,751.35,140.2,0.0,68.28,27.75,2.34,0.0
20231010:0430,760.65,174.55,0.0,80.5,27.98,3.1,0.0
20231010:0530,612.25,182.9,0.0,77.46,28.12,3.31,0.0
20231010:0630,569.8,217.05,0.0,64.07,27.99,3.17,0.0
20231010:0730,359.65,221.8,0.0,49.55,28.19,3.24,0.0
20231010:0830,220.95,168.6,0.0,34.8,28.46,3.66,0.0
20231010:0930,93.8,89.95,0.0,19.95,28.37,4.41,0.0
20231010:1030,13.2,24.19,0.0,5.07,29.06,3.45,0.0
20231010:1130,0.0,0.0,0.0,0.0,28.96,2.28,0.0
20231010:1230,0.0,0.0,0.0,0.0,29.0,2.83,0.0
20231010:1330,0.0,0.0,0.0,0.0,28.86,1.66,0.0
20231010:1430,0.0,0.0,0.0,0.0,28.18,1.31,0.0
20231010:1530,0.0,0.0,0.0,0.0,27.51,1.79,0.0
20231010:1630,0.0,0.0,0.0,0.0,27.62,2.28,0.0
20231010:1730,0.0,0.0,0.0,0.0,27.67,2.0,0.0
20231010:1830,0.0,0.0,0.0,0.0,27.38,2.21,0.0
20231010:1930,0.0,0.0,0.0,0.0,26.91,2.34,0.0
20231010:2030,0.0,0.0,0.0,0.0,26.56,2.83,0.0
20231010:2130,0.0,0.0,0.0,0.0,26.58,3.03,0.0
20231010:2230,0.0,0.0,0.0,-5.38,27.11,2.41,0.0
20231010:2330,57.35,41.9,0.0,9.51,27.1,0.97,0.0
20231011:0030,231.75,87.1,0.0,24.42,27.21,1.52,0.0
20231011:0130,407.6,108.3,0.0,39.23,27.55,1.03,0.0
20231011:0230,550.05,161.35,0.0,53.91,27.91,1.31,0.0
20231011:0330,716.3,139.45,0.0,68.2,27.98,1.52,0.0
20231011:0430,718.9,196.05,0.0,80.21,27.92,1.31,0.0
20231011:0530,577.45,170.1,0.0,77.17,27.99,1.59,0.0
20231011:0630,660.45,159.75,0.0,63.9,27.6,2.0,0.0
20231011:0730,405.5,150.15,0.0,49.43,27.76,3.03,0.0
20231011:0830,196.6,154.3,0.0,34.69,28.24,2.97,0.0
20231011:0930,120.8,91.75,0.0,19.86,28.32,2.9,0.0
20231011:1030,25.1,18.92,0.0,5.0,28.9,3.24,0.0
20231011:1130,0.0,0.0,0.0,0.0,28.98,3.17,0.0
20231011:1230,0.0,0.0,0.0,0.0,29.06,3.1,0.0
20231011:1330,0.0,0.0,0.0,0.0,29.14,2.41,0.0
20231011:1430,0.0,0.0,0.0,0.0,29.16,2.55,0.0
20231011:1530,0.0,0.0,0.0,0.0,29.08,2.76,0.0
20231011:1630,0.0,0.0,0.0,0.0,28.99,2.34,0.0
20231011:1730,0.0,0.0,0.0,0.0,28.86,2.07,0.0
20231011:1830,0.0,0.0,0.0,0.0,28.7,1.79,0.0
20231011:1930,0.0,0.0,0.0,0.0,28.59,1.93,0.0
20231011:2030,0.0,0.0,0.0,0.0,28.53,2.14,0.0
20231011:2130,0.0,0.0,0.0,0.0,28.41,2.28,0.0
20231011:2230,0.0,0.0,0.0,-5.32,28.68,2.07,0.0
20231011:2330,53.0,43.4,0.0,9.56,28.61,2.21,0.0
20231012:0030,194.0,112.55,0.0,24.45,28.69,2.34,0.0
20231012:0130,408.75,123.6,0.0,39.24,28.76,2.69,0.0
20231012:0230,631.45,121.3,0.0,53.89,28.95,2.55,0.0
20231012:0330,757.7,139.1,0.0,68.12,29.12,2.55,0.0
20231012:0430,786.55,148.05,0.0,79.92,29.27,2.62,0.0
20231012:0530,804.55,132.75,0.0,76.88,29.36,2.62,0.0
20231012:0630,696.0,128.25,0.0,63.72,29.43,2.97,0.0
20231012:0730,569.7,110.05,0.0,49.3,29.49,3.38,0.0
20231012:0830,403.45,90.55,0.0,34.59,29.52,3.79,0.0
20231012:0930,197.6,68.45,0.0,19.78,29.47,4.34,0.0
20231012:1030,31.15,15.96,0.0,4.92,29.83,3.03,0.0
20231012:1130,0.0,0.0,0.0,0.0,29.86,4.0,0.0
20231012:1230,0.0,0.0,0.0,0.0,29.85,3.79,0.0
20231012:1330,0.0,0.0,0.0,0.0,29.81,3.17,0.0
20231012:1430,0.0,0.0,0.0,0.0,29.7,3.93,0.0
20231012:1530,0.0,0.0,0.0,0.0,29.58,3.45,0.0
20231012:1630,0.0,0.0,0.0,0.0,29.38,3.1,0.0
20231012:1730,0.0,0.0,0.0,0.0,29.15,2.9,0.0
20231012:1830,0.0,0.0,0.0,0.0,28.92,2.97,0.0
20231012:1930,0.0,0.0,0.0,0.0,28.67,2.76,0.0
20231012:2030,0.0,0.0,0.0,0.0,28.42,2.07,0.0
20231012:2130,0.0,0.0,0.0,0.0,28.27,2.07,0.0
20231012:2230,0.0,0.0,0.0,-5.27,28.36,1.79,0.0
20231012:2330,56.1,47.85,0.0,9.6,28.26,2.28,0.0
20231013:0030,223.9,97.6,0.0,24.47,28.29,2.14,0.0
20231013:0130,398.85,140.65,0.0,39.24,28.38,1.1,0.0
20231013:0230,603.25,148.25,0.0,53.86,28.59,2.21,0.0
20231013:0330,724.65,158.95,0.0,68.02,28.73,2.41,0.0
20231013:0430,813.85,146.55,0.0,79.63,28.91,2.41,0.0
20231013:0530,753.25,164.7,0.0,76.59,28.98,1.86,0.0
20231013:0630,716.15,150.65,0.0,63.55,29.18,1.52,0.0
20231013:0730,599.45,122.95,0.0,49.17,29.28,2.14,0.0
20231013:0830,417.85,101.25,0.0,34.49,29.34,3.03,0.0
20231013:0930,177.95,73.9,0.0,19.69,29.34,3.59,0.0
20231013:1030,21.35,21.59,0.0,4.85,29.71,3.03,0.0
20231013:1130,0.0,0.0,0.0,0.0,29.72,4.28,0.0
20231013:1230,0.0,0.0,0.0,0.0,29.73,4.41,0.0
20231013:1330,0.0,0.0,0.0,0.0,29.7,4.55,0.0
20231013:1430,0.0,0.0,0.0,0.0,29.59,4.76,0.0
20231013:1530,0.0,0.0,0.0,0.0,29.45,4.34,0.0
20231013:1630,0.0,0.0,0.0,0.0,29.22,3.93,0.0
20231013:1730,0.0,0.0,0.0,0.0,28.99,3.24,0.0
20231013:1830,0.0,0.0,0.0,0.0,28.78,2.76,0.0
20231013:1930,0.0,0.0,0.0,0.0,28.55,2.62,0.0
20231013:2030,0.0,0.0,0.0,0.0,28.37,2.55,0.0
20231013:2130,0.0,0.0,0.0,0.0,28.15,2.21,0.0
20231013:2230,0.0,0.0,0.0,-5.22,28.48,2.0,0.0
20231013:2330,49.85,45.5,0.0,9.64,28.4,2.41,0.0
20231014:0030,197.8,94.8,0.0,24.49,28.48,1.24,0.0
20231014:0130,414.5,137.0,0.0,39.24,28.67,0.34,0.0
20231014:0230,561.3,155.2,0.0,53.83,28.8,1.93,0.0
20231014:0330,691.6,160.05,0.0,67.92,28.77,2.69,0.0
20231014:0430,679.05,204.65,0.0,79.33,28.82,3.17,0.0
20231014:0530,617.7,233.15,0.0,76.3,28.98,3.52,0.0
20231014:0630,673.75,167.2,0.0,63.37,29.09,3.45,0.0
20231014:0730,578.25,116.5,0.0,49.04,29.11,3.31,0.0
20231014:0830,351.5,123.75,0.0,34.39,29.04,3.03,0.0
20231014:0930,173.3,76.9,0.0,19.61,28.95,2.9,0.0
20231014:1030,25.6,19.38,0.0,4.78,29.53,3.93,0.0
20231014:1130,0.0,0.0,0.0,0.0,29.47,3.45,0.0
20231014:1230,0.0,0.0,0.0,0.0,29.53,2.97,0.0
20231014:1330,0.0,0.0,0.0,0.0,29.51,2.07,0.0
20231014:1430,0.0,0.0,0.0,0.0,29.47,1.24,0.0
20231014:1530,0.0,0.0,0.0,0.0,29.37,0.34,0.0
20231014:1630,0.0,0.0,0.0,0.0,29.23,0.62,0.0
20231014:1730,0.0,0.0,0.0,0.0,29.04,0.97,0.0
20231014:1830,0.0,0.0,0.0,0.0,28.86,0.9,0.0
20231014:1930,0.0,0.0,0.0,0.0,28.67,0.83,0.0
20231014:2030,0.0,0.0,0.0,0.0,28.28,0.55,0.0
20231014:2130,0.0,0.0,0.0,0.0,28.07,0.55,0.0
20231014:2230,0.0,0.0,0.0,-5.17,28.33,0.9,0.0
20231014:2330,67.3,38.15,0.0,9.68,28.17,1.59,0.0
20231015:0030,200.1,80.2,0.0,24.51,28.24,1.59,0.0
20231015:0130,381.95,118.2,0.0,39.24,28.07,1.38,0.0
20231015:0230,592.3,142.25,0.0,53.79,28.23,2.34,0.0
20231015:0330,627.6,188.8,0.0,67.81,28.03,3.45,0.0
20231015:0430,728.7,181.65,0.0,79.02,27.53,3.93,0.0
20231015:0530,634.5,188.85,0.0,76.0,27.75,4.0,0.0
20231015:0630,570.15,171.35,0.0,63.2,27.98,3.79,0.0
20231015:0730,497.45,157.6,0.0,48.92,28.18,3.72,0.0
20231015:0830,381.6,110.5,0.0,34.29,28.3,3.66,0.0
20231015:0930,194.0,71.75,0.0,19.53,28.53,3.45,0.0
20231015:1030,25.7,16.81,0.0,4.72,29.26,2.83,0.0
20231015:1130,0.0,0.0,0.0,0.0,29.23,3.52,0.0
20231015:1230,0.0,0.0,0.0,0.0,29.32,4.14,0.0
20231015:1330,0.0,0.0,0.0,0.0,29.39,3.45,0.0
20231015:1430,0.0,0.0,0.0,0.0,29.44,2.55,0.0
20231015:1530,0.0,0.0,0.0,0.0,29.38,2.14,0.0
20231015:1630,0.0,0.0,0.0,0.0,29.31,3.24,0.0
20231015:1730,0.0,0.0,0.0,0.0,29.22,4.55,0.0
20231015:1830,0.0,0.0,0.0,0.0,29.09,4.14,0.0
20231015:1930,0.0,0.0,0.0,0.0,28.92,2.55,0.0
20231015:2030,0.0,0.0,0.0,0.0,28.78,1.72,0.0
20231015:2130,0.0,0.0,0.0,0.0,27.88,1.66,0.0
20231015:2230,0.0,0.0,0.0,-5.12,28.43,2.76,0.0
20231015:2330,52.0,43.15,0.0,9.71,28.21,2.07,0.0
20231016:0030,172.55,105.75,0.0,24.52,27.84,3.24,0.0
20231016:0130,300.35,138.8,0.0,39.23,27.05,5.59,0.0
20231016:0230,370.15,203.7,0.0,53.74,26.92,3.93,0.0
20231016:0330,609.35,210.85,0.0,67.69,27.32,1.93,0.0
20231016:0430,509.15,301.2,0.0,78.71,27.6,1.66,0.0
20231016:0530,603.35,176.25,0.0,75.71,27.92,2.41,0.0
20231016:0630,724.65,124.25,0.0,63.02,28.13,2.9,0.0
20231016:0730,607.1,111.8,0.0,48.79,28.42,2.97,0.0
20231016:0830,392.3,97.25,0.0,34.19,28.62,2.55,0.0
20231016:0930,151.05,71.05,0.0,19.45,28.85,2.55,0.0
20231016:1030,23.8,15.19,0.0,4.66,28.94,2.0,0.0
20231016:1130,0.0,0.0,0.0,0.0,29.04,2.83,0.0
20231016:1230,0.0,0.0,0.0,0.0,29.16,3.1,0.0
20231016:1330,0.0,0.0,0.0,0.0,28.99,2.69,0.0
20231016:1430,0.0,0.0,0.0,0.0,28.98,2.0,0.0
20231016:1530,0.0,0.0,0.0,0.0,28.72,1.59,0.0
20231016:1630,0.0,0.0,0.0,0.0,28.65,1.93,0.0
20231016:1730,0.0,0.0,0.0,0.0,28.72,2.97,0.0
20231016:1830,0.0,0.0,0.0,0.0,28.81,3.45,0.0
20231016:1930,0.0,0.0,0.0,0.0,28.8,3.79,0.0
20231016:2030,0.0,0.0,0.0,0.0,28.73,4.0,0.0
20231016:2130,0.0,0.0,0.0,0.0,28.71,3.79,0.0
20231016:2230,0.0,0.0,0.0,-5.07,29.09,1.93,0.0
20231016:2330,64.55,46.65,0.0,9.74,29.06,2.34,0.0
20231017:0030,224.6,107.5,0.0,24.53,29.15,2.55,0.0
20231017:0130,424.5,141.7,0.0,39.22,29.28,3.24,0.0
20231017:0230,624.5,150.25,0.0,53.7,29.38,3.52,0.0
20231017:0330,744.55,166.2,0.0,67.57,29.4,3.24,0.0
20231017:0430,734.45,179.6,0.0,78.4,29.38,2.76,0.0
20231017:0530,764.05,149.9,0.0,75.42,29.44,2.76,0.0
20231017:0630,758.8,124.2,0.0,62.85,29.46,2.69,0.0
20231017:0730,489.0,139.65,0.0,48.67,29.45,3.03,0.0
20231017:0830,334.9,114.2,0.0,34.09,29.5,2.97,0.0
20231017:0930,113.9,78.25,0.0,19.38,29.58,2.55,0.0
20231017:1030,16.35,17.12,0.0,4.6,29.83,3.52,0.0
20231017:1130,0.0,0.0,0.0,0.0,29.28,3.24,0.0
20231017:1230,0.0,0.0,0.0,0.0,29.08,3.24,0.0
20231017:1330,0.0,0.0,0.0,0.0,28.9,3.24,0.0
20231017:1430,0.0,0.0,0.0,0.0,28.86,2.97,0.0
20231017:1530,0.0,0.0,0.0,0.0,28.64,2.55,0.0
20231017:1630,0.0,0.0,0.0,0.0,28.53,2.76,0.0
20231017:1730,0.0,0.0,0.0,0.0,28.21,3.45,0.0
20231017:1830,0.0,0.0,0.0,0.0,27.91,3.24,0.0
20231017:1930,0.0,0.0,0.0,0.0,27.08,4.07,0.0
20231017:2030,0.0,0.0,0.0,0.0,27.03,5.03,0.0
20231017:2130,0.0,0.0,0.0,0.0,27.14,4.76,0.0
20231017:2230,0.0,0.0,0.0,-5.03,27.83,1.03,0.0
20231017:2330,18.1,51.9,0.0,9.77,28.07,2.76,0.0
20231018:0030,40.1,158.7,0.0,24.54,28.2,2.97,0.0
20231018:0130,154.15,243.65,0.0,39.2,28.39,4.34,0.0
20231018:0230,194.6,329.45,0.0,53.64,28.48,4.97,0.0
20231018:0330,380.0,301.35,0.0,67.44,28.4,4.69,0.0
20231018:0430,617.4,236.4,0.0,78.09,28.01,4.62,0.0
20231018:0530,450.05,321.7,0.0,75.12,27.5,4.83,0.0
20231018:0630,40.5,275.1,0.0,62.67,26.97,4.62,0.0
20231018:0730,2.75,173.95,0.0,48.54,27.0,4.41,0.0
20231018:0830,2.85,136.65,0.0,34.0,26.64,5.17,0.0
20231018:0930,2.95,87.0,0.0,19.3,26.64,4.55,0.0
20231018:1030,0.35,12.06,0.0,4.54,27.86,1.93,0.0
20231018:1130,0.0,0.0,0.0,0.0,27.94,2.21,0.0
20231018:1230,0.0,0.0,0.0,0.0,28.05,2.62,0.0
20231018:1330,0.0,0.0,0.0,0.0,27.81,2.76,0.0
20231018:1430,0.0,0.0,0.0,0.0,26.67,3.03,0.0
20231018:1530,0.0,0.0,0.0,0.0,26.65,2.83,0.0
20231018:1630,0.0,0.0,0.0,0.0,26.54,2.62,0.0
20231018:1730,0.0,0.0,0.0,0.0,26.9,3.1,0.0
20231018:1830,0.0,0.0,0.0,0.0,27.1,2.76,0.0
20231018:1930,0.0,0.0,0.0,0.0,27.21,3.31,0.0
20231018:2030,0.0,0.0,0.0,0.0,27.14,3.03,0.0
20231018:2130,0.0,0.0,0.0,0.0,26.94,2.69,0.0
20231018:2230,0.0,0.0,0.0,-4.99,25.48,3.17,0.0
20231018:2330,8.55,30.6,0.0,9.79,25.25,2.69,0.0
20231019:0030,9.4,89.95,0.0,24.54,24.71,2.21,0.0
20231019:0130,5.45,153.55,0.0,39.18,25.02,1.38,0.0
20231019:0230,102.6,290.8,0.0,53.58,25.56,1.59,0.0
20231019:0330,91.75,388.5,0.0,67.31,25.96,1.52,0.0
20231019:0430,199.0,453.7,0.0,77.77,26.34,1.52,0.0
20231019:0530,507.25,297.5,0.0,74.83,26.71,2.34,0.0
20231019:0630,420.45,250.4,0.0,62.49,27.09,3.31,0.0
20231019:0730,446.45,167.95,0.0,48.42,27.4,4.28,0.0
20231019:0830,261.6,129.8,0.0,33.91,27.65,5.1,0.0
20231019:0930,58.75,102.4,0.0,19.23,28.08,3.59,0.0
20231019:1030,12.5,17.77,0.0,4.48,27.29,4.97,0.0
20231019:1130,0.0,0.0,0.0,0.0,27.67,4.62,0.0
20231019:1230,0.0,0.0,0.0,0.0,27.72,5.24,0.0
20231019:1330,0.0,0.0,0.0,0.0,27.8,4.83,0.0
20231019:1430,0.0,0.0,0.0,0.0,27.92,3.45,0.0
20231019:1530,0.0,0.0,0.0,0.0,27.85,3.38,0.0
20231019:1630,0.0,0.0,0.0,0.0,27.74,4.07,0.0
20231019:1730,0.0,0.0,0.0,0.0,27.76,4.76,0.0
20231019:1830,0.0,0.0,0.0,0.0,27.61,4.55,0.0
20231019:1930,0.0,0.0,0.0,0.0,27.0,3.86,0.0
20231019:2030,0.0,0.0,0.0,0.0,26.42,3.38,0.0
20231019:2130,0.0,0.0,0.0,0.0,26.01,3.59,0.0
20231019:2230,0.0,0.0,0.0,-4.95,26.22,1.86,0.0
20231019:2330,6.95,35.95,0.0,9.82,26.63,0.97,0.0
20231020:0030,33.85,105.6,0.0,24.54,25.97,1.24,0.0
20231020:0130,96.8,187.1,0.0,39.15,26.27,1.86,0.0
20231020:0230,205.95,267.2,0.0,53.52,26.68,1.66,0.0
20231020:0330,223.75,325.65,0.0,67.16,27.0,1.38,0.0
20231020:0430,212.5,390.85,0.0,77.45,27.19,1.66,0.0
20231020:0530,328.15,358.85,0.0,74.54,27.5,2.9,0.0
20231020:0630,455.85,225.45,0.0,62.32,27.64,5.03,0.0
20231020:0730,224.75,157.9,0.0,48.3,27.82,5.1,0.0
20231020:0830,82.5,200.6,0.0,33.82,27.77,4.28,0.0
20231020:0930,39.6,106.0,0.0,19.16,27.71,4.07,0.0
20231020:1030,6.8,20.18,0.0,4.43,27.5,1.79,0.0
20231020:1130,0.0,0.0,0.0,0.0,26.96,1.24,0.0
20231020:1230,0.0,0.0,0.0,0.0,26.5,2.07,0.0
20231020:1330,0.0,0.0,0.0,0.0,26.26,2.28,0.0
20231020:1430,0.0,0.0,0.0,0.0,26.26,2.69,0.0
20231020:1530,0.0,0.0,0.0,0.0,26.73,3.17,0.0
20231020:1630,0.0,0.0,0.0,0.0,26.87,2.34,0.0
20231020:1730,0.0,0.0,0.0,0.0,26.95,0.9,0.0
20231020:1830,0.0,0.0,0.0,0.0,26.95,0.62,0.0
20231020:1930,0.0,0.0,0.0,0.0,26.84,1.24,0.0
20231020:2030,0.0,0.0,0.0,0.0,26.87,1.45,0.0
20231020:2130,0.0,0.0,0.0,0.0,26.76,1.59,0.0
