Latitude (decimal degrees):	60.500
Longitude (decimal degrees):	9.100
Elevation (m):	900
Radiation database:	PVGIS-ERA5


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231202:0330,0.0,0.0,0.0,0.0,-16.31,0.83,0.0
20231202:0430,0.0,0.0,0.0,0.0,-16.44,0.76,0.0
20231202:0530,0.0,0.0,0.0,0.0,-16.68,0.69,0.0
20231202:0630,0.0,0.0,0.0,0.0,-16.86,0.62,0.0
20231202:0730,0.0,0.0,0.0,0.0,-16.93,0.69,0.0
20231202:0830,0.0,10.65,0.0,1.16,-17.04,0.69,0.0
20231202:0930,6.55,36.51,0.0,4.93,-16.95,0.55,0.0
20231202:1030,10.45,49.85,0.0,7.09,-16.24,0.34,0.0
20231202:1130,26.05,47.1,0.0,7.5,-15.39,0.21,0.0
20231202:1230,9.1,38.25,0.0,6.11,-15.26,0.28,0.0
20231202:1330,2.95,18.73,0.0,3.04,-15.2,0.41,0.0
